2023-12-19 14:59:30,721 INFO ------------------Epoch: 1/15 start------------------
2023-12-19 14:59:43,048 INFO step 0: tp = 11.0, fp = 14.0, tn = 4.0, fn = 3.0, acc = 0.4688, mcc = 0.009524 
2023-12-21 19:59:41,095 INFO step 951: tp = 11.0, fp = 12.0, tn = 7.0, fn = 2.0, acc = 0.5625, mcc = 0.234392 
2023-12-21 19:59:45,971 INFO step 952: tp = 8.0, fp = 13.0, tn = 5.0, fn = 6.0, acc = 0.4062, mcc = -0.157499 
2023-12-21 19:59:50,591 INFO step 953: tp = 6.0, fp = 7.0, tn = 13.0, fn = 6.0, acc = 0.5938, mcc = 0.147859 
2023-12-21 19:59:54,772 INFO step 954: tp = 6.0, fp = 1.0, tn = 10.0, fn = 15.0, acc = 0.5000, mcc = 0.223814 
2023-12-21 20:00:00,282 INFO step 955: tp = 3.0, fp = 4.0, tn = 9.0, fn = 16.0, acc = 0.3750, mcc = -0.177965 
2023-12-21 20:00:05,322 INFO step 956: tp = 1.0, fp = 1.0, tn = 16.0, fn = 14.0, acc = 0.5312, mcc = 0.016169 
2023-12-21 20:00:10,195 INFO step 957: tp = 6.0, fp = 2.0, tn = 10.0, fn = 14.0, acc = 0.5000, mcc = 0.149071 
2023-12-21 20:00:16,643 INFO step 958: tp = 0.0, fp = 2.0, tn = 11.0, fn = 19.0, acc = 0.3438, mcc = -0.312147 
2023-12-21 20:00:21,902 INFO step 959: tp = 1.0, fp = 3.0, tn = 13.0, fn = 15.0, acc = 0.4375, mcc = -0.188982 
2023-12-21 20:00:28,874 INFO step 960: tp = 0.0, fp = 2.0, tn = 16.0, fn = 14.0, acc = 0.5000, mcc = -0.227710 
2023-12-21 20:00:29,046 INFO step/epoch: 960/7, training samples: 30752, train_loss = 0.9369 train_acc = 0.523576
2023-12-21 20:00:34,966 INFO step 961: tp = 3.0, fp = 2.0, tn = 15.0, fn = 12.0, acc = 0.5625, mcc = 0.113183 
2023-12-21 20:00:39,395 INFO step 962: tp = 3.0, fp = 0.0, tn = 12.0, fn = 17.0, acc = 0.4688, mcc = 0.249136 
2023-12-21 20:00:44,314 INFO step 963: tp = 5.0, fp = 2.0, tn = 9.0, fn = 16.0, acc = 0.4375, mcc = 0.064657 
2023-12-21 20:00:49,619 INFO step 964: tp = 4.0, fp = 2.0, tn = 12.0, fn = 14.0, acc = 0.5000, mcc = 0.100871 
2023-12-21 20:00:54,430 INFO step 965: tp = 10.0, fp = 7.0, tn = 8.0, fn = 7.0, acc = 0.5625, mcc = 0.121569 
2023-12-21 20:00:58,135 INFO step 966: tp = 11.0, fp = 12.0, tn = 3.0, fn = 6.0, acc = 0.4375, mcc = -0.169750 
2023-12-21 20:01:00,315 INFO step 967: tp = 10.0, fp = 12.0, tn = 7.0, fn = 3.0, acc = 0.5312, mcc = 0.145854 
2023-12-21 20:01:02,819 INFO step 968: tp = 12.0, fp = 14.0, tn = 4.0, fn = 2.0, acc = 0.5000, mcc = 0.100871 
2023-12-21 20:01:06,886 INFO step 969: tp = 14.0, fp = 13.0, tn = 1.0, fn = 4.0, acc = 0.4688, mcc = -0.206023 
2023-12-21 20:01:10,542 INFO step 970: tp = 6.0, fp = 23.0, tn = 2.0, fn = 1.0, acc = 0.2500, mcc = -0.089148 
2023-12-21 20:01:13,978 INFO step 971: tp = 18.0, fp = 9.0, tn = 4.0, fn = 1.0, acc = 0.6875, mcc = 0.345005 
2023-12-21 20:01:15,885 INFO step 972: tp = 18.0, fp = 11.0, tn = 0.0, fn = 3.0, acc = 0.5625, mcc = -0.232781 
2023-12-21 20:01:19,398 INFO step 973: tp = 12.0, fp = 9.0, tn = 6.0, fn = 5.0, acc = 0.5625, mcc = 0.111247 
2023-12-21 20:01:23,309 INFO step 974: tp = 12.0, fp = 17.0, tn = 3.0, fn = 0.0, acc = 0.4688, mcc = 0.249136 
2023-12-21 20:01:27,848 INFO step 975: tp = 17.0, fp = 13.0, tn = 1.0, fn = 1.0, acc = 0.5625, mcc = 0.032530 
2023-12-21 20:01:32,710 INFO step 976: tp = 15.0, fp = 9.0, tn = 5.0, fn = 3.0, acc = 0.6250, mcc = 0.218218 
2023-12-21 20:01:36,349 INFO step 977: tp = 17.0, fp = 10.0, tn = 2.0, fn = 3.0, acc = 0.5938, mcc = 0.022222 
2023-12-21 20:01:39,173 INFO step 978: tp = 16.0, fp = 11.0, tn = 3.0, fn = 2.0, acc = 0.5938, mcc = 0.140963 
2023-12-21 20:01:42,822 INFO step 979: tp = 20.0, fp = 6.0, tn = 3.0, fn = 3.0, acc = 0.7188, mcc = 0.233723 
2023-12-21 20:01:46,636 INFO step 980: tp = 11.0, fp = 13.0, tn = 3.0, fn = 5.0, acc = 0.4375, mcc = -0.144338 
2023-12-21 20:01:46,870 INFO step/epoch: 980/7, training samples: 31392, train_loss = 0.9131 train_acc = 0.523637
2023-12-21 20:01:51,183 INFO step 981: tp = 15.0, fp = 14.0, tn = 1.0, fn = 2.0, acc = 0.5000, mcc = -0.087280 
2023-12-21 20:01:54,739 INFO step 982: tp = 17.0, fp = 13.0, tn = 1.0, fn = 1.0, acc = 0.5625, mcc = 0.032530 
2023-12-21 20:01:57,785 INFO step 983: tp = 17.0, fp = 13.0, tn = 2.0, fn = 0.0, acc = 0.5938, mcc = 0.274874 
2023-12-21 20:02:01,189 INFO step 984: tp = 13.0, fp = 15.0, tn = 3.0, fn = 1.0, acc = 0.5000, mcc = 0.142857 
2023-12-21 20:02:04,359 INFO step 985: tp = 16.0, fp = 13.0, tn = 1.0, fn = 2.0, acc = 0.5312, mcc = -0.067537 
2023-12-21 20:02:07,358 INFO step 986: tp = 13.0, fp = 15.0, tn = 3.0, fn = 1.0, acc = 0.5000, mcc = 0.142857 
2023-12-21 20:02:10,774 INFO step 987: tp = 18.0, fp = 11.0, tn = 2.0, fn = 1.0, acc = 0.6250, mcc = 0.170542 
2023-12-21 20:02:14,188 INFO step 988: tp = 21.0, fp = 10.0, tn = 1.0, fn = 0.0, acc = 0.6875, mcc = 0.248160 
2023-12-21 20:02:17,779 INFO step 989: tp = 16.0, fp = 12.0, tn = 4.0, fn = 0.0, acc = 0.6250, mcc = 0.377964 
2023-12-21 20:02:21,210 INFO step 990: tp = 19.0, fp = 12.0, tn = 0.0, fn = 1.0, acc = 0.5938, mcc = -0.139122 
2023-12-21 20:02:24,394 INFO step 991: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-21 20:02:26,460 INFO step 992: tp = 19.0, fp = 13.0, tn = 0.0, fn = 0.0, acc = 0.5938, mcc = 0.000000 
2023-12-21 20:02:28,836 INFO step 993: tp = 19.0, fp = 13.0, tn = 0.0, fn = 0.0, acc = 0.5938, mcc = 0.000000 
2023-12-21 20:02:30,938 INFO step 994: tp = 19.0, fp = 13.0, tn = 0.0, fn = 0.0, acc = 0.5938, mcc = 0.000000 
2023-12-21 20:02:32,997 INFO step 995: tp = 19.0, fp = 12.0, tn = 1.0, fn = 0.0, acc = 0.6250, mcc = 0.217132 
2023-12-21 20:02:35,967 INFO step 996: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-21 20:02:38,751 INFO step 997: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:02:40,756 INFO step 998: tp = 14.0, fp = 17.0, tn = 1.0, fn = 0.0, acc = 0.4688, mcc = 0.158397 
2023-12-21 20:02:42,314 INFO step 999: tp = 17.0, fp = 15.0, tn = 0.0, fn = 0.0, acc = 0.5312, mcc = 0.000000 
2023-12-21 20:02:44,639 INFO step 1000: tp = 12.0, fp = 20.0, tn = 0.0, fn = 0.0, acc = 0.3750, mcc = 0.000000 
2023-12-21 20:02:44,829 INFO step/epoch: 1000/7, training samples: 32032, train_loss = 0.9376 train_acc = 0.524163
2023-12-21 20:02:47,884 INFO step 1001: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-21 20:02:50,731 INFO step 1002: tp = 11.0, fp = 21.0, tn = 0.0, fn = 0.0, acc = 0.3438, mcc = 0.000000 
2023-12-21 20:02:53,874 INFO step 1003: tp = 16.0, fp = 14.0, tn = 1.0, fn = 1.0, acc = 0.5312, mcc = 0.016169 
2023-12-21 20:02:55,688 INFO step 1004: tp = 15.0, fp = 14.0, tn = 2.0, fn = 1.0, acc = 0.5312, mcc = 0.107211 
2023-12-21 20:02:57,716 INFO step 1005: tp = 17.0, fp = 14.0, tn = 1.0, fn = 0.0, acc = 0.5625, mcc = 0.191204 
2023-12-21 20:03:01,624 INFO step 1006: tp = 8.0, fp = 16.0, tn = 3.0, fn = 5.0, acc = 0.3438, mcc = -0.257151 
2023-12-21 20:03:03,235 INFO step 1007: tp = 14.0, fp = 10.0, tn = 5.0, fn = 3.0, acc = 0.5938, mcc = 0.180775 
2023-12-21 20:03:06,685 INFO step 1008: tp = 12.0, fp = 5.0, tn = 8.0, fn = 7.0, acc = 0.6250, mcc = 0.243059 
2023-12-21 20:03:08,821 INFO step 1009: tp = 6.0, fp = 7.0, tn = 10.0, fn = 9.0, acc = 0.5000, mcc = -0.011954 
2023-12-21 20:03:10,753 INFO step 1010: tp = 1.0, fp = 3.0, tn = 12.0, fn = 16.0, acc = 0.4062, mcc = -0.213021 
2023-12-21 20:03:12,586 INFO step 1011: tp = 2.0, fp = 2.0, tn = 13.0, fn = 15.0, acc = 0.4688, mcc = -0.023669 
2023-12-21 20:03:14,618 INFO step 1012: tp = 2.0, fp = 3.0, tn = 13.0, fn = 14.0, acc = 0.4688, mcc = -0.086066 
2023-12-21 20:03:17,184 INFO step 1013: tp = 2.0, fp = 1.0, tn = 18.0, fn = 11.0, acc = 0.6250, mcc = 0.170542 
2023-12-21 20:03:18,641 INFO step 1014: tp = 0.0, fp = 4.0, tn = 13.0, fn = 15.0, acc = 0.4062, mcc = -0.355036 
2023-12-21 20:03:20,679 INFO step 1015: tp = 3.0, fp = 0.0, tn = 15.0, fn = 14.0, acc = 0.5625, mcc = 0.302122 
2023-12-21 20:03:22,732 INFO step 1016: tp = 1.0, fp = 2.0, tn = 15.0, fn = 14.0, acc = 0.5000, mcc = -0.087280 
2023-12-21 20:03:24,736 INFO step 1017: tp = 3.0, fp = 0.0, tn = 15.0, fn = 14.0, acc = 0.5625, mcc = 0.302122 
2023-12-21 20:03:27,321 INFO step 1018: tp = 3.0, fp = 2.0, tn = 6.0, fn = 21.0, acc = 0.2812, mcc = -0.149071 
2023-12-21 20:03:29,194 INFO step 1019: tp = 3.0, fp = 1.0, tn = 13.0, fn = 15.0, acc = 0.5000, mcc = 0.142857 
2023-12-21 20:03:32,203 INFO step 1020: tp = 4.0, fp = 4.0, tn = 10.0, fn = 14.0, acc = 0.4375, mcc = -0.072739 
2023-12-21 20:03:32,434 INFO step/epoch: 1020/7, training samples: 32672, train_loss = 0.9331 train_acc = 0.523415
2023-12-21 20:03:33,657 INFO step 1021: tp = 5.0, fp = 4.0, tn = 7.0, fn = 16.0, acc = 0.3750, mcc = -0.132619 
2023-12-21 20:03:37,168 INFO step 1022: tp = 7.0, fp = 7.0, tn = 14.0, fn = 4.0, acc = 0.6562, mcc = 0.290129 
2023-12-21 20:03:39,348 INFO step 1023: tp = 10.0, fp = 9.0, tn = 7.0, fn = 6.0, acc = 0.5312, mcc = 0.063628 
2023-12-21 20:03:40,971 INFO step 1024: tp = 11.0, fp = 14.0, tn = 2.0, fn = 5.0, acc = 0.4062, mcc = -0.226779 
2023-12-21 20:03:42,945 INFO step 1025: tp = 14.0, fp = 15.0, tn = 1.0, fn = 2.0, acc = 0.4688, mcc = -0.107211 
2023-12-21 20:03:44,377 INFO step 1026: tp = 15.0, fp = 13.0, tn = 2.0, fn = 2.0, acc = 0.5312, mcc = 0.023669 
2023-12-21 20:03:46,481 INFO step 1027: tp = 11.0, fp = 14.0, tn = 4.0, fn = 3.0, acc = 0.4688, mcc = 0.009524 
2023-12-21 20:03:48,536 INFO step 1028: tp = 16.0, fp = 14.0, tn = 1.0, fn = 1.0, acc = 0.5312, mcc = 0.016169 
2023-12-21 20:03:50,780 INFO step 1029: tp = 16.0, fp = 15.0, tn = 1.0, fn = 0.0, acc = 0.5312, mcc = 0.179605 
2023-12-21 20:03:52,622 INFO step 1030: tp = 17.0, fp = 14.0, tn = 1.0, fn = 0.0, acc = 0.5625, mcc = 0.191204 
2023-12-21 20:03:54,232 INFO step 1031: tp = 13.0, fp = 18.0, tn = 1.0, fn = 0.0, acc = 0.4375, mcc = 0.148564 
2023-12-21 20:03:56,075 INFO step 1032: tp = 14.0, fp = 17.0, tn = 0.0, fn = 1.0, acc = 0.4375, mcc = -0.191204 
2023-12-21 20:03:57,961 INFO step 1033: tp = 14.0, fp = 16.0, tn = 1.0, fn = 1.0, acc = 0.4688, mcc = -0.016169 
2023-12-21 20:04:00,925 INFO step 1034: tp = 17.0, fp = 13.0, tn = 0.0, fn = 2.0, acc = 0.5312, mcc = -0.213574 
2023-12-21 20:04:03,071 INFO step 1035: tp = 16.0, fp = 14.0, tn = 1.0, fn = 1.0, acc = 0.5312, mcc = 0.016169 
2023-12-21 20:04:04,664 INFO step 1036: tp = 11.0, fp = 18.0, tn = 2.0, fn = 1.0, acc = 0.4062, mcc = 0.027682 
2023-12-21 20:04:06,514 INFO step 1037: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-21 20:04:08,209 INFO step 1038: tp = 12.0, fp = 18.0, tn = 2.0, fn = 0.0, acc = 0.4375, mcc = 0.200000 
2023-12-21 20:04:09,846 INFO step 1039: tp = 18.0, fp = 9.0, tn = 3.0, fn = 2.0, acc = 0.6562, mcc = 0.200000 
2023-12-21 20:04:12,094 INFO step 1040: tp = 20.0, fp = 9.0, tn = 2.0, fn = 1.0, acc = 0.6875, mcc = 0.218673 
2023-12-21 20:04:12,261 INFO step/epoch: 1040/7, training samples: 33312, train_loss = 0.8435 train_acc = 0.523145
2023-12-21 20:04:13,581 INFO step 1041: tp = 13.0, fp = 12.0, tn = 4.0, fn = 3.0, acc = 0.5312, mcc = 0.075593 
2023-12-21 20:04:14,940 INFO step 1042: tp = 14.0, fp = 13.0, tn = 3.0, fn = 2.0, acc = 0.5312, mcc = 0.086066 
2023-12-21 20:04:16,704 INFO step 1043: tp = 14.0, fp = 10.0, tn = 3.0, fn = 5.0, acc = 0.5312, mcc = -0.036736 
2023-12-21 20:04:18,423 INFO step 1044: tp = 13.0, fp = 11.0, tn = 4.0, fn = 4.0, acc = 0.5312, mcc = 0.036155 
2023-12-21 20:04:20,033 INFO step 1045: tp = 22.0, fp = 7.0, tn = 1.0, fn = 2.0, acc = 0.7188, mcc = 0.061898 
2023-12-21 20:04:21,434 INFO step 1046: tp = 10.0, fp = 17.0, tn = 3.0, fn = 2.0, acc = 0.4062, mcc = -0.022222 
2023-12-21 20:04:22,810 INFO step 1047: tp = 11.0, fp = 17.0, tn = 2.0, fn = 2.0, acc = 0.4062, mcc = -0.072148 
2023-12-21 20:04:24,623 INFO step 1048: tp = 16.0, fp = 13.0, tn = 3.0, fn = 0.0, acc = 0.5938, mcc = 0.321634 
2023-12-21 20:04:26,078 INFO step 1049: tp = 11.0, fp = 18.0, tn = 2.0, fn = 1.0, acc = 0.4062, mcc = 0.027682 
2023-12-21 20:04:27,625 INFO step 1050: tp = 12.0, fp = 10.0, tn = 5.0, fn = 5.0, acc = 0.5312, mcc = 0.042220 
2023-12-21 20:04:29,538 INFO step 1051: tp = 12.0, fp = 12.0, tn = 5.0, fn = 3.0, acc = 0.5312, mcc = 0.108465 
2023-12-21 20:04:31,509 INFO step 1052: tp = 5.0, fp = 8.0, tn = 9.0, fn = 10.0, acc = 0.4375, mcc = -0.139460 
2023-12-21 20:04:32,996 INFO step 1053: tp = 5.0, fp = 10.0, tn = 12.0, fn = 5.0, acc = 0.5312, mcc = 0.042220 
2023-12-21 20:04:34,390 INFO step 1054: tp = 4.0, fp = 3.0, tn = 10.0, fn = 15.0, acc = 0.4375, mcc = -0.024049 
2023-12-21 20:04:36,151 INFO step 1055: tp = 1.0, fp = 7.0, tn = 13.0, fn = 11.0, acc = 0.4375, mcc = -0.298142 
2023-12-21 20:04:38,183 INFO step 1056: tp = 6.0, fp = 2.0, tn = 11.0, fn = 13.0, acc = 0.5312, mcc = 0.183680 
2023-12-21 20:04:39,864 INFO step 1057: tp = 4.0, fp = 4.0, tn = 11.0, fn = 13.0, acc = 0.4688, mcc = -0.036155 
2023-12-21 20:04:41,383 INFO step 1058: tp = 2.0, fp = 3.0, tn = 15.0, fn = 12.0, acc = 0.5312, mcc = -0.032530 
2023-12-21 20:04:42,870 INFO step 1059: tp = 2.0, fp = 2.0, tn = 18.0, fn = 10.0, acc = 0.6250, mcc = 0.097590 
2023-12-21 20:04:44,034 INFO step 1060: tp = 2.0, fp = 6.0, tn = 10.0, fn = 14.0, acc = 0.3750, mcc = -0.288675 
2023-12-21 20:04:44,201 INFO step/epoch: 1060/7, training samples: 33952, train_loss = 0.8654 train_acc = 0.522797
2023-12-21 20:04:45,666 INFO step 1061: tp = 2.0, fp = 1.0, tn = 17.0, fn = 12.0, acc = 0.5938, mcc = 0.148581 
2023-12-21 20:04:47,201 INFO step 1062: tp = 5.0, fp = 0.0, tn = 11.0, fn = 16.0, acc = 0.5000, mcc = 0.311451 
2023-12-21 20:04:48,757 INFO step 1063: tp = 1.0, fp = 1.0, tn = 17.0, fn = 13.0, acc = 0.5625, mcc = 0.032530 
2023-12-21 20:04:50,537 INFO step 1064: tp = 1.0, fp = 1.0, tn = 18.0, fn = 12.0, acc = 0.5938, mcc = 0.049286 
2023-12-21 20:04:52,239 INFO step 1065: tp = 4.0, fp = 1.0, tn = 12.0, fn = 15.0, acc = 0.5000, mcc = 0.180717 
2023-12-21 20:04:53,540 INFO step 1066: tp = 0.0, fp = 0.0, tn = 15.0, fn = 17.0, acc = 0.4688, mcc = 0.000000 
2023-12-21 20:04:55,075 INFO step 1067: tp = 0.0, fp = 0.0, tn = 18.0, fn = 14.0, acc = 0.5625, mcc = 0.000000 
2023-12-21 20:04:56,664 INFO step 1068: tp = 0.0, fp = 2.0, tn = 12.0, fn = 18.0, acc = 0.3750, mcc = -0.292770 
2023-12-21 20:04:58,051 INFO step 1069: tp = 1.0, fp = 1.0, tn = 14.0, fn = 16.0, acc = 0.4688, mcc = -0.016169 
2023-12-21 20:04:59,474 INFO step 1070: tp = 4.0, fp = 3.0, tn = 10.0, fn = 15.0, acc = 0.4375, mcc = -0.024049 
2023-12-21 20:05:00,867 INFO step 1071: tp = 7.0, fp = 3.0, tn = 11.0, fn = 11.0, acc = 0.5625, mcc = 0.186871 
2023-12-21 20:05:02,154 INFO step 1072: tp = 5.0, fp = 3.0, tn = 12.0, fn = 12.0, acc = 0.5312, mcc = 0.108465 
2023-12-21 20:05:03,326 INFO step 1073: tp = 6.0, fp = 6.0, tn = 12.0, fn = 8.0, acc = 0.5625, mcc = 0.097590 
2023-12-21 20:05:04,448 INFO step 1074: tp = 7.0, fp = 7.0, tn = 10.0, fn = 8.0, acc = 0.5312, mcc = 0.055228 
2023-12-21 20:05:05,682 INFO step 1075: tp = 9.0, fp = 10.0, tn = 4.0, fn = 9.0, acc = 0.4062, mcc = -0.216444 
2023-12-21 20:05:06,951 INFO step 1076: tp = 18.0, fp = 4.0, tn = 5.0, fn = 5.0, acc = 0.7188, mcc = 0.328021 
2023-12-21 20:05:08,262 INFO step 1077: tp = 15.0, fp = 14.0, tn = 2.0, fn = 1.0, acc = 0.5312, mcc = 0.107211 
2023-12-21 20:05:09,578 INFO step 1078: tp = 20.0, fp = 7.0, tn = 5.0, fn = 0.0, acc = 0.7812, mcc = 0.555556 
2023-12-21 20:05:11,125 INFO step 1079: tp = 18.0, fp = 13.0, tn = 1.0, fn = 0.0, acc = 0.5938, mcc = 0.203653 
2023-12-21 20:05:12,442 INFO step 1080: tp = 16.0, fp = 13.0, tn = 1.0, fn = 2.0, acc = 0.5312, mcc = -0.067537 
2023-12-21 20:05:12,616 INFO step/epoch: 1080/7, training samples: 34592, train_loss = 0.8789 train_acc = 0.523127
2023-12-21 20:05:13,683 INFO step 1081: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-21 20:05:14,807 INFO step 1082: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-21 20:05:16,109 INFO step 1083: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-21 20:05:17,183 INFO step 1084: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-21 20:06:09,951 INFO eval tp = 269.0, fp = 299.0, tn = 33.0, fn = 39.0
2023-12-21 20:06:09,952 INFO epoch 6,eval_time: 51.94 secs, eval_samples: 640.0
 eval_acc = 0.4719, eval_mcc = -0.043051 
2023-12-21 20:06:09,953 INFO ------------------Epoch: 8/15 start------------------
2023-12-21 20:06:48,567 INFO step 1085: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:07:12,794 INFO step 1086: tp = 23.0, fp = 9.0, tn = 0.0, fn = 0.0, acc = 0.7188, mcc = 0.000000 
2023-12-21 20:07:26,076 INFO step 1087: tp = 13.0, fp = 19.0, tn = 0.0, fn = 0.0, acc = 0.4062, mcc = 0.000000 
2023-12-21 20:07:35,698 INFO step 1088: tp = 17.0, fp = 15.0, tn = 0.0, fn = 0.0, acc = 0.5312, mcc = 0.000000 
2023-12-21 20:07:51,479 INFO step 1089: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-21 20:07:56,664 INFO step 1090: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-21 20:08:02,712 INFO step 1091: tp = 20.0, fp = 10.0, tn = 1.0, fn = 1.0, acc = 0.6562, mcc = 0.084941 
2023-12-21 20:08:16,598 INFO step 1092: tp = 22.0, fp = 10.0, tn = 0.0, fn = 0.0, acc = 0.6875, mcc = 0.000000 
2023-12-21 20:08:25,585 INFO step 1093: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-21 20:08:31,588 INFO step 1094: tp = 13.0, fp = 18.0, tn = 0.0, fn = 1.0, acc = 0.4062, mcc = -0.203653 
2023-12-21 20:08:40,753 INFO step 1095: tp = 13.0, fp = 19.0, tn = 0.0, fn = 0.0, acc = 0.4062, mcc = 0.000000 
2023-12-21 20:08:48,680 INFO step 1096: tp = 14.0, fp = 16.0, tn = 2.0, fn = 0.0, acc = 0.5000, mcc = 0.227710 
2023-12-21 20:09:01,371 INFO step 1097: tp = 16.0, fp = 15.0, tn = 1.0, fn = 0.0, acc = 0.5312, mcc = 0.179605 
2023-12-21 20:09:09,150 INFO step 1098: tp = 15.0, fp = 16.0, tn = 1.0, fn = 0.0, acc = 0.5000, mcc = 0.168710 
2023-12-21 20:09:16,665 INFO step 1099: tp = 13.0, fp = 13.0, tn = 4.0, fn = 2.0, acc = 0.5312, mcc = 0.130359 
2023-12-21 20:09:24,572 INFO step 1100: tp = 17.0, fp = 11.0, tn = 1.0, fn = 3.0, acc = 0.5625, mcc = -0.097590 
2023-12-21 20:09:24,757 INFO step/epoch: 1100/8, training samples: 35232, train_loss = 0.8643 train_acc = 0.523019
2023-12-21 20:09:31,383 INFO step 1101: tp = 12.0, fp = 8.0, tn = 7.0, fn = 5.0, acc = 0.5938, mcc = 0.177859 
2023-12-21 20:09:37,082 INFO step 1102: tp = 9.0, fp = 7.0, tn = 9.0, fn = 7.0, acc = 0.5625, mcc = 0.125000 
2023-12-21 20:09:43,856 INFO step 1103: tp = 9.0, fp = 7.0, tn = 9.0, fn = 7.0, acc = 0.5625, mcc = 0.125000 
2023-12-21 20:09:50,363 INFO step 1104: tp = 13.0, fp = 6.0, tn = 6.0, fn = 7.0, acc = 0.5938, mcc = 0.147859 
2023-12-21 20:09:57,629 INFO step 1105: tp = 9.0, fp = 7.0, tn = 8.0, fn = 8.0, acc = 0.5312, mcc = 0.062622 
2023-12-21 20:10:05,420 INFO step 1106: tp = 7.0, fp = 9.0, tn = 4.0, fn = 12.0, acc = 0.3438, mcc = -0.318142 
2023-12-21 20:10:10,878 INFO step 1107: tp = 10.0, fp = 8.0, tn = 7.0, fn = 7.0, acc = 0.5312, mcc = 0.055228 
2023-12-21 20:10:16,113 INFO step 1108: tp = 9.0, fp = 5.0, tn = 9.0, fn = 9.0, acc = 0.5625, mcc = 0.142857 
2023-12-21 20:10:19,887 INFO step 1109: tp = 9.0, fp = 7.0, tn = 9.0, fn = 7.0, acc = 0.5625, mcc = 0.125000 
2023-12-21 20:10:24,439 INFO step 1110: tp = 3.0, fp = 7.0, tn = 10.0, fn = 12.0, acc = 0.4062, mcc = -0.227988 
2023-12-21 20:10:29,464 INFO step 1111: tp = 7.0, fp = 11.0, tn = 6.0, fn = 8.0, acc = 0.4062, mcc = -0.181463 
2023-12-21 20:10:35,222 INFO step 1112: tp = 7.0, fp = 8.0, tn = 5.0, fn = 12.0, acc = 0.3750, mcc = -0.243059 
2023-12-21 20:10:38,693 INFO step 1113: tp = 15.0, fp = 12.0, tn = 2.0, fn = 3.0, acc = 0.5312, mcc = -0.032530 
2023-12-21 20:10:43,897 INFO step 1114: tp = 12.0, fp = 10.0, tn = 6.0, fn = 4.0, acc = 0.5625, mcc = 0.134840 
2023-12-21 20:10:49,050 INFO step 1115: tp = 13.0, fp = 8.0, tn = 4.0, fn = 7.0, acc = 0.5312, mcc = -0.016988 
2023-12-21 20:10:52,176 INFO step 1116: tp = 16.0, fp = 7.0, tn = 5.0, fn = 4.0, acc = 0.6562, mcc = 0.233299 
2023-12-21 20:10:55,937 INFO step 1117: tp = 11.0, fp = 14.0, tn = 2.0, fn = 5.0, acc = 0.4062, mcc = -0.226779 
2023-12-21 20:10:59,771 INFO step 1118: tp = 14.0, fp = 10.0, tn = 5.0, fn = 3.0, acc = 0.5938, mcc = 0.180775 
2023-12-21 20:11:03,742 INFO step 1119: tp = 16.0, fp = 12.0, tn = 4.0, fn = 0.0, acc = 0.6250, mcc = 0.377964 
2023-12-21 20:11:07,466 INFO step 1120: tp = 15.0, fp = 13.0, tn = 3.0, fn = 1.0, acc = 0.5625, mcc = 0.188982 
2023-12-21 20:11:07,697 INFO step/epoch: 1120/8, training samples: 35872, train_loss = 0.9139 train_acc = 0.523054
2023-12-21 20:11:12,129 INFO step 1121: tp = 19.0, fp = 11.0, tn = 2.0, fn = 0.0, acc = 0.6562, mcc = 0.312147 
2023-12-21 20:11:15,734 INFO step 1122: tp = 14.0, fp = 16.0, tn = 1.0, fn = 1.0, acc = 0.4688, mcc = -0.016169 
2023-12-21 20:11:21,218 INFO step 1123: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-21 20:11:25,254 INFO step 1124: tp = 12.0, fp = 20.0, tn = 0.0, fn = 0.0, acc = 0.3750, mcc = 0.000000 
2023-12-21 20:11:29,676 INFO step 1125: tp = 13.0, fp = 15.0, tn = 2.0, fn = 2.0, acc = 0.4688, mcc = -0.023669 
2023-12-21 20:11:33,902 INFO step 1126: tp = 14.0, fp = 15.0, tn = 1.0, fn = 2.0, acc = 0.4688, mcc = -0.107211 
